% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jun 4 2025, 13:40
% Dimension:          3
% Nodes:              3890
% Expressions:        1
% Description:        Magnetic flux density, z-component
% Length unit:        in
% x                       y                        z                        mf.Bz (T)
-101.84492152310197       0                        52.78685892398842        6.7659059111609064E-6
-94.66465694219777        -2.220446049250313E-16   43.74964748104448        1.020745985475448E-4
-93.21412967687348        2.220446049250313E-16    42.55573669811915        -3.1250960127453536E-4
-93.8484143339717         -1.1102230246251565E-16  40.48660104422155        -2.4063596747751155E-4
-92.91223296303032        -2.220446049250313E-16   43.932536949642525       -1.0001173869125614E-4
-82.78226467616851        6.938893903907228E-18    36.42447511550727        -4.3468832429270307E-4
-88.09011284319178        -5.551115123125783E-17   41.273058605452626       -1.4552048998672446E-4
-88.8732624606466         2.220446049250313E-16    36.00000000000001        3.250485615369789E-5
-82.45423499257792        2.1510571102112408E-16   36.00000000000001        5.521102612171042E-4
-92.43758769450038        4.388308293135079E-17    36.00259604534235        3.1408607482410426E-5
-90.8528176077783         -5.551115123125783E-17   40.996758841610756       -1.1279019253719281E-4
-88.28234658721371        0                        41.90207104510295        -1.7502892647857857E-4
-87.80790667381201        0                        41.991542709589055       6.876659792562631E-5
-88.10838385684816        -5.551115123125783E-17   42.19339505950475        -2.662555340053615E-4
-82.37795969712532        1.214306433183765E-16    36.067354617028386       1.973053110061265E-4
-82.55243837099331        0                        41.16653421689335        3.245151806075366E-5
-82.38544929527396        1.2836953722228372E-16   36.00000000000001        5.941115599617861E-4
-37.80583469173372        -1.1102230246251565E-16  0.5970807346825228       -0.004046093873726828
-38.65088013483414        -1.1102230246251565E-16  -0.07841856445694473     -0.006739634801968434
-40.55017418765707        -1.1102230246251565E-16  0.06611802378789006      -0.0013874175493819477
-40.373125037387204       1.1102230246251565E-16   1.7020767519270996       -0.0013273554458996108
-39.63690796019209        0                        0.5713075654920112       6.58462368485021E-4
-39.16850623445654        0                        1.8393361337950265       -0.0018476675833964176
-36.48890691191018        -1.1102230246251565E-16  2.8807919422509354       -0.007156209848525388
-30.596767260628813       -2.6020852139652114E-15  1.3539300322298833       -0.010322426362484998
-24.237716330414877       0                        -3.332068381023019       0.00769718963857904
-24.473820717627067       0                        -3.610731105651886       0.005037504088489442
-23.94973063582573        5.551115123125783E-17    -3.4129150355910003      -8.571134979167313E-4
-24.105545497067578       0                        -3.581728466074979       -4.528226301396443E-4
-50.90504153284217        0                        3.1469397624234405       -2.434919494349085E-4
-68.05141659711694        0                        8.959590341400782        0.0017665580180517963
-63.32543056569333        2.220446049250313E-16    4.827082322637501        0.004892803661880496
-68.13399722848558        2.220446049250313E-16    16.904672546329927       -0.0026460542260609366
-69.15470055095156        -1.1102230246251565E-16  9.424851144939899        0.0011830105532495575
-68.04023717230372        -1.1102230246251565E-16  14.905382049484178       -0.002102845026360333
-67.34973932789347        0                        12.538807861408431       -3.5556468196967024E-4
-64.3162778714302         2.220446049250313E-16    10.110197388619211       -0.0021211815331056852
-62.96000656456348        0                        8.924024443580356        -0.0012277214588393027
-64.8279386194159         6.661338147750939E-16    13.721146530449161       -0.004375722908830134
-60.15673676234772        2.220446049250313E-16    8.904442283292493        -0.003574936495463324
-56.346934556239084       0                        0.8856238827804189       0.0029300007582394186
-51.4332885503179         2.4286128663675306E-14   9.314515243438853        0.0014506674986060138
-55.34948415573224        -2.220446049250313E-16   11.503661772049728       0.003010880603835325
-45.16735558531951        4.440892098500626E-16    6.204651800871222        -0.0016342813491610415
-48.3703561236243         -4.440892098500626E-16   4.002071923674925        0.005145439334750856
-42.051589308067705       2.220446049250313E-16    5.824277887975015        -0.004908636594669362
-39.291132297645824       -2.220446049250313E-16   6.80272094724452         0.0020072722225187834
-35.26838467576701        -2.220446049250313E-16   6.837412820971874        0.0036269456441880717
-35.906026449328095       -4.4235448637408594E-14  12.19296552195233        0.003608049247606715
-43.36396597587584        -4.440892098500626E-16   8.815216407050542        -0.007485066448907066
-40.922336056089044       0                        9.246562415052328        -7.537690701092843E-5
-70.34052321982881        -2.220446049250313E-16   28.86783327688981        0.002053779397887564
-69.95651134675755        -1.1102230246251565E-16  25.49818802107283        -0.0013220044842568073
-63.555125683961954       8.881784197001252E-16    20.254527404909982       0.0022061321258346526
-68.33850594499985        4.440892098500626E-16    21.608304799242205       7.184368125679539E-4
-64.04497034799428        4.440892098500626E-16    15.869262199856413       8.558387874081051E-4
-72.62325619577628        2.220446049250313E-16    19.5926749655943         8.002482470785467E-4
-69.71432546318809        4.440892098500626E-16    22.27468492012019        -9.474277163955712E-4
-82.32970782975033        3.122502256758253E-17    36.00000000000001        4.726693849145479E-4
-96.2770260276683         2.7755575615628914E-17   52.7089010125621         2.1375884226990357E-4
-96.45868316782605        2.7755575615628914E-17   52.946699081489086       -1.3093652518424555E-5
-96.20814685736784        0                        53.011743723788825       1.8585307637251146E-4
-96.45928531314544        0                        53.2061915041106         -1.1173743898212916E-5
-96.11963844495641        0                        52.87222371262326        6.732192371756806E-4
-64.77722196416113        0                        24.51686717093835        -9.588121914753375E-4
-64.13478978257294        5.551115123125783E-17    25.502891844123553       -0.0037379513331394425
-63.43701571216061        5.551115123125783E-17    24.520420510721465       0.0017538012770085764
-63.124952664822544       5.551115123125783E-17    25.221855055399974       0.002856469799091562
-62.77879070859105        0                        24.52216568769548        0.002403927976604341
-71.44547989946516        -1.1102230246251565E-16  31.452077295134455       9.408409382803629E-4
-77                       4.440892098500626E-16    36.00000000000001        1.1720874740727717E-4
-74.09559443589225        -2.220446049250313E-16   34.478170493652456       -0.00106481593141627
-72.0736517002895         0                        34.130142466174064       -1.3996240851168706E-4
-63.406109835452426       5.551115123125783E-17    25.63667821841317        -3.631994406988512E-4
-68.68723313354499        2.220446049250313E-16    29.65852449273937        2.9231377394090593E-4
-69.449452190513          0                        31.696752456528593       0.001830163256610384
-78.20116054815693        -5.551115123125783E-17   40.932074282901155       -1.07742615864336E-4
-82.13817072955733        1.734723475976807E-17    36.29329681903896        -5.963002052601217E-4
-78.05350053738691        5.551115123125783E-17    40.23844704490409        -4.237455156447183E-5
-78.65232942237833        0                        41.01244525993624        -2.548879762518008E-4
-74.12418983458228        1.1102230246251565E-16   41.2099411749595         1.4544096228259287E-4
